TOP,SCORE,ARM_CODART,ART_NOMBRE,PRINCIPIO_ACTIVO,FRACCION_MEDINA,COD_PROD_DIGEMID,NOMBRE_DIGEMID,CONCENT_DIGEMID,IFA_DIGEMID,FRACCION_DIGEMID
1,1.0,259012.0,DOLOMAX SUSPENSION x 60ml,IBUPROFENO JARABE,1.0,35613,DOLOMAX,40 mg/ mL,IBUPROFENO,1
2,0.98,259012.0,DOLOMAX SUSPENSION x 60ml,IBUPROFENO JARABE,1.0,37824,DOLOMAX,100 mg/ 5 mL,IBUPROFENO,1
3,0.93,259012.0,DOLOMAX SUSPENSION x 60ml,IBUPROFENO JARABE,1.0,35511,DOLOMAX,400 mg,IBUPROFENO,20
1,0.9,259654.0,ISODINE 10% SOLUCION x 60ML,<NINGUNO>,1.0,42198,ISODINE,10 %,POVIDONA K 30,1
2,0.9,259654.0,ISODINE 10% SOLUCION x 60ML,<NINGUNO>,1.0,42376,ISODINE,10 %,POVIDONA K 30,1
3,0.9,259654.0,ISODINE 10% SOLUCION x 60ML,<NINGUNO>,1.0,42377,ISODINE,10 %,POVIDONA K 30,1
1,1.0015,259868.0,LINCOPLUS 600mg/2ml x 5 AMP,LINCOMICINA - AMPOLLA,5.0,39178,LINCOPLUS,600 mg/ 2 mL,LINCOMICINA CLORHIDRATO,5
2,0.9182,259868.0,LINCOPLUS 600mg/2ml x 5 AMP,LINCOMICINA - AMPOLLA,5.0,55424,LINCOPLUS,500 mg,LINCOMICINA CLORHIDRATO,12
3,0.9004,259868.0,LINCOPLUS 600mg/2ml x 5 AMP,LINCOMICINA - AMPOLLA,5.0,47667,LINCOPLUS,300 mg/ mL,LINCOMICINA CLORHIDRATO,1
1,0.8818,259975.0,LINCOPLUS 500mg CAPS x 12,<NINGUNO>,12.0,55424,LINCOPLUS,500 mg,LINCOMICINA CLORHIDRATO,12
1,0.8615,261063.0,METROZOL OVULOS x 60 UNIDADES,CLOTRIMAZOL - TABLETA,60.0,49307,METROZOL,500 mg + 100 mg + 7 mg,CLOTRIMAZOL + LIDOCAINA + METRONIDAZOL,60
2,0.8115,261063.0,METROZOL OVULOS x 60 UNIDADES,CLOTRIMAZOL - TABLETA,60.0,51595,METROZOL,500 mg + 100 mg + 7 mg,CLOTRIMAZOL + METRONIDAZOL,6
1,0.9183,270491.0,BRONCO MAGNIMOX SUSP. 250mg 60ml,"AMOXICILINA, BROMHEXINA - JARABE",1.0,59381,BRONCO MAGNIMOX,250 mg + 4 mg/ 5 mL,AMOXICILINA TRIHIDRATO + BROMHEXINA CLORHIDRATO,1
2,0.8181,270491.0,BRONCO MAGNIMOX SUSP. 250mg 60ml,"AMOXICILINA, BROMHEXINA - JARABE",1.0,59709,BRONCO MAGNIMOX,500 mg + 8 mg,AMOXICILINA TRIHIDRATO + BROMHEXINA CLORHIDRATO,100
1,0.95,282084.0,CLOTRIMAZOL 1% CREMA x 20gr - PORTUGAL,CLOTRIMAZOL - CREMA,12.0,35447,CLOTRIMAZOL,1 %,CLOTRIMAZOL,1
2,0.95,282084.0,CLOTRIMAZOL 1% CREMA x 20gr - PORTUGAL,CLOTRIMAZOL - CREMA,12.0,40026,CLOTRIMAZOL,1 %,CLOTRIMAZOL,1
3,0.95,282084.0,CLOTRIMAZOL 1% CREMA x 20gr - PORTUGAL,CLOTRIMAZOL - CREMA,12.0,40278,CLOTRIMAZOL,1 %,CLOTRIMAZOL,1
1,0.8453,307177.0,DEXTROSA 33.3% x 20ml AMP - DEXTRO LUSA,<NINGUNO>,1.0,46934,DEXTROSA,33 % X 20 mL,GLUCOSA MONOHIDRATO,50
1,0.8795,315598.0,AMIKABIOT 500mg x 1 AMP,AMIKACINA AMPOLLA,1.0,35491,AMIKABIOT,500 mg/ 2 mL,AMIKACINA SULFATO,1
2,0.8545,315598.0,AMIKABIOT 500mg x 1 AMP,AMIKACINA AMPOLLA,1.0,44147,AMIKABIOT,100 mg/ 2 mL,AMIKACINA SULFATO,1
3,0.8545,315598.0,AMIKABIOT 500mg x 1 AMP,AMIKACINA AMPOLLA,1.0,46730,AMIKABIOT,250 mg/ 2 mL,AMIKACINA SULFATO,1
1,0.9125,318733.0,XILONEST 5% POMADA 10g - TRIFARMA,<NINGUNO>,1.0,35618,XILONEST,5 %,LIDOCAINA,1
1,1.0818,328205.0,FLAGYL 500mg COMP x 20,METRONIDAZOL - TABLETA,20.0,58171,FLAGYL,500 mg,METRONIDAZOL,20
2,0.9818,328205.0,FLAGYL 500mg COMP x 20,METRONIDAZOL - TABLETA,20.0,42017,FLAGYL,500 mg,METRONIDAZOL,20
3,0.9818,328205.0,FLAGYL 500mg COMP x 20,METRONIDAZOL - TABLETA,20.0,59355,FLAGYL,500 mg,METRONIDAZOL,20
1,0.8734,328419.0,FLAGYL 250mg SUSP. x 120ml,METRONIDAZOL JBE,1.0,54163,FLAGYL,250 mg/ 5 mL,METRONIDAZOL BENZOATO,1
2,0.8734,328419.0,FLAGYL 250mg SUSP. x 120ml,METRONIDAZOL JBE,1.0,58136,FLAGYL,250 mg/ 5 mL,METRONIDAZOL BENZOATO,1
3,0.8734,328419.0,FLAGYL 250mg SUSP. x 120ml,METRONIDAZOL JBE,1.0,60899,FLAGYL,250 mg/ 5 mL,METRONIDAZOL BENZOATO,1
1,0.8734,328526.0,FLAGYL 125mg SUSP. x 120ml,METRONIDAZOL JBE,1.0,54163,FLAGYL,250 mg/ 5 mL,METRONIDAZOL BENZOATO,1
2,0.8734,328526.0,FLAGYL 125mg SUSP. x 120ml,METRONIDAZOL JBE,1.0,58136,FLAGYL,250 mg/ 5 mL,METRONIDAZOL BENZOATO,1
3,0.8734,328526.0,FLAGYL 125mg SUSP. x 120ml,METRONIDAZOL JBE,1.0,60899,FLAGYL,250 mg/ 5 mL,METRONIDAZOL BENZOATO,1
1,1.0714,345947.0,DEXAVET 4mg TAB x 150,DEXAMETASONA TABLETAS,150.0,43521,DEXAVET,4 mg,DEXAMETASONA,150
2,1.0214,345947.0,DEXAVET 4mg TAB x 150,DEXAMETASONA TABLETAS,150.0,44466,DEXAVET,4 mg,DEXAMETASONA,30
3,0.881,345947.0,DEXAVET 4mg TAB x 150,DEXAMETASONA TABLETAS,150.0,47381,DEXAVET,2 mg/ 5 mL,DEXAMETASONA FOSFATO SODICO,60
1,0.8056,363191.0,NETAF 5mg/ml GOTAS x 20ml,<NINGUNO>,1.0,37606,NETAF,10 mg/ mL,DOMPERIDONA,1
1,0.98,382740.0,ACI-TIP SUSPENSION x 200ml,MAGALDRATO/SIMETICONA JARABE,1.0,44213,ACI-TIP,800 mg + 60 mg/ 10 mL,MAGALDRATO + SIMETICONA,1
2,0.98,382740.0,ACI-TIP SUSPENSION x 200ml,MAGALDRATO/SIMETICONA JARABE,1.0,44799,ACI-TIP,800 mg + 60 mg/ 10 mL,MAGALDRATO + SIMETICONA,1
3,0.9357,382740.0,ACI-TIP SUSPENSION x 200ml,MAGALDRATO/SIMETICONA JARABE,1.0,42868,ACI TIP,800 mg + 40 mg,MAGALDRATO + SIMETICONA,140
1,0.864,388782.0,GAMALATE B6 x 60 GRAGEAS,ACIDO GAMMA AMINO BUTIRICO 250MG TAB,60.0,55887,GAMALATE,250 mg,ACIDO GAMMA AMINOBUTIRICO,60
1,0.8,392319.0,LAMISIL CREMA 1% x 15g,<NINGUNO>,1.0,48659,LAMISIL,1 %,TERBINAFINA CLORHIDRATO,1
2,0.8,392319.0,LAMISIL CREMA 1% x 15g,<NINGUNO>,1.0,51701,LAMISIL,1 %,TERBINAFINA CLORHIDRATO,1
3,0.8,392319.0,LAMISIL CREMA 1% x 15g,<NINGUNO>,1.0,54314,LAMISIL,1 %,TERBINAFINA CLORHIDRATO,1
1,0.9227,406177.0,SULFATO FERROSO JBE x 180ml - PORTUGAL,SULFATO FERROSO JERABE,12.0,45014,SULFATO FERROSO,300 mg,SULFATO FERROSO,100
2,0.8227,406177.0,SULFATO FERROSO JBE x 180ml - PORTUGAL,SULFATO FERROSO JERABE,12.0,44951,SULFATO FERROSO,300 mg,SULFATO FERROSO,500
3,0.8227,406177.0,SULFATO FERROSO JBE x 180ml - PORTUGAL,SULFATO FERROSO JERABE,12.0,48810,SULFATO FERROSO,300 mg,SULFATO FERROSO,100
1,0.8032,407833.0,FENAZOPIRIDINA 100mg TAB x 100 - IQFARMA,<NINGUNO>,100.0,57213,FENAZOPIRIDINA,100 mg,FENAZOPIRIDINA,100
1,0.825,408298.0,HIDROCLOROTIAZIDA 50mg x 30 TAB - GENFAR,<NINGUNO>,30.0,58194,HIDROCLOROTIAZIDA,25 mg,HIDROCLOROTIAZIDA,30
1,0.8204,423605.0,BRONPAX JBE 15mg/5ml 120ml,<NINGUNO>,1.0,40381,BRONPAX,15 mg/ 5 mL,AMBROXOL CLORHIDRATO,1
1,0.9818,430049.0,CARBAMAZEPINA 200mg x 100 TAB - MEDROCK,CARBAMAZEPINA - TABLETA,100.0,39161,CARBAMAZEPINA,200 mg,CARBAMAZEPINA,100
2,0.9818,430049.0,CARBAMAZEPINA 200mg x 100 TAB - MEDROCK,CARBAMAZEPINA - TABLETA,100.0,41833,CARBAMAZEPINA,200 mg,CARBAMAZEPINA,100
3,0.9818,430049.0,CARBAMAZEPINA 200mg x 100 TAB - MEDROCK,CARBAMAZEPINA - TABLETA,100.0,44441,CARBAMAZEPINA,200 mg,CARBAMAZEPINA,100
1,0.9364,438005.0,NOVALGINA 500mg x 100 TAB,METAMIZOL TABLETAS,100.0,42024,NOVALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,100
2,0.9364,438005.0,NOVALGINA 500mg x 100 TAB,METAMIZOL TABLETAS,100.0,53868,NOVALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,100
3,0.8864,438005.0,NOVALGINA 500mg x 100 TAB,METAMIZOL TABLETAS,100.0,41924,NOVALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,50
1,0.8612,439440.0,ANTALGINA 1g AMP x 2ml - SANITAS,METAMIZOL AMPOLLA,1.0,61753,ANTALGINA,500 mg/ mL,METAMIZOL SODICO MONOHIDRATO,1
2,0.8487,439440.0,ANTALGINA 1g AMP x 2ml - SANITAS,METAMIZOL AMPOLLA,1.0,60041,ANTALGINA,250 mg/ 5 mL,METAMIZOL SODICO MONOHIDRATO,1
1,0.8217,439547.0,ANTALGINA 400 GOTAS 10ml - SANITAS,METAMIZOL GOTAS,1.0,61753,ANTALGINA,500 mg/ mL,METAMIZOL SODICO MONOHIDRATO,1
2,0.8137,439547.0,ANTALGINA 400 GOTAS 10ml - SANITAS,METAMIZOL GOTAS,1.0,60041,ANTALGINA,250 mg/ 5 mL,METAMIZOL SODICO MONOHIDRATO,1
1,1.0069,439654.0,ANTALGINA 250mg JBE 60ml - SANITAS,METAMIZOL JARABE,1.0,60041,ANTALGINA,250 mg/ 5 mL,METAMIZOL SODICO MONOHIDRATO,1
2,1.0019,439654.0,ANTALGINA 250mg JBE 60ml - SANITAS,METAMIZOL JARABE,1.0,61753,ANTALGINA,500 mg/ mL,METAMIZOL SODICO MONOHIDRATO,1
3,0.9045,439654.0,ANTALGINA 250mg JBE 60ml - SANITAS,METAMIZOL JARABE,1.0,60043,ANTALGINA,500 mg,METAMIZOL SODICO MONOHIDRATO,100
1,0.8991,441277.0,CLORO ALERGAN x 10mg /1ml -AMP,<NINGUNO>,1.0,60765,CLORO ALERGAN,10 mg/ mL,CLORFENAMINA MALEATO,1
1,0.856,452940.0,ELITON CIP JBE 340ml,HIERRO SACARATO,1.0,38742,ELITON,25 mg/ mL,CITRATO DE AMONIO Y HIERRO (III),1
1,0.83,453626.0,DEXTROMETORFANO JBE x 120ml - PORTUGAL,DEXTROMETORFANO JARABE,12.0,61037,DEXTROMETORFANO,15 mg/ 5 mL,DEXTROMETORFANO,1
2,0.8006,453626.0,DEXTROMETORFANO JBE x 120ml - PORTUGAL,DEXTROMETORFANO JARABE,12.0,37067,DEXTROMETORFANO,15 mg/ 5 mL,DEXTROMETORFANO BROMHIDRATO,1
3,0.8006,453626.0,DEXTROMETORFANO JBE x 120ml - PORTUGAL,DEXTROMETORFANO JARABE,12.0,38332,DEXTROMETORFANO,15 mg/ 5 mL,DEXTROMETORFANO BROMHIDRATO,1
1,0.9923,454091.0,PANADOL JBE x 60ml,PARACETAMOL JARABE,1.0,55728,PANADOL,100 mg/ mL,PARACETAMOL,1
2,0.9389,454091.0,PANADOL JBE x 60ml,PARACETAMOL JARABE,1.0,56314,PANADOL,80 mg,PARACETAMOL,100
3,0.93,454091.0,PANADOL JBE x 60ml,PARACETAMOL JARABE,1.0,54413,PANADOL,500 mg,PARACETAMOL,52
1,0.969,456326.0,BRONCO AMOXICLIN 250mg x 60ml - SIEGFRIED,AMOXICILINA + ACIDO CLAV. JARABE,1.0,45863,AMOXICLIN,250 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
2,0.95,456326.0,BRONCO AMOXICLIN 250mg x 60ml - SIEGFRIED,AMOXICILINA + ACIDO CLAV. JARABE,1.0,49433,AMOXICLIN,500 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
3,0.95,456326.0,BRONCO AMOXICLIN 250mg x 60ml - SIEGFRIED,AMOXICILINA + ACIDO CLAV. JARABE,1.0,51569,AMOXICLIN,500 mg/ 5 mL,AMOXICILINA TRIHIDRATO,1
1,1.0818,456433.0,FUROXONA 100mg TAB x 100,FURAZOLIDONA TABLETA,100.0,40833,FUROXONA,100 mg,FURAZOLIDONA,100
2,1.0318,456433.0,FUROXONA 100mg TAB x 100,FURAZOLIDONA TABLETA,100.0,40832,FUROXONA,100 mg,FURAZOLIDONA,20
3,0.9423,456433.0,FUROXONA 100mg TAB x 100,FURAZOLIDONA TABLETA,100.0,47771,FUROXONA,30 mg/ mL,FURAZOLIDONA,1
1,1.0778,456540.0,GRAVOL 50mg TAB x 100,DIMENHIDRINATO - TABLETA,100.0,40840,GRAVOL,50 mg,DIMENHIDRINATO,100
2,1.0278,456540.0,GRAVOL 50mg TAB x 100,DIMENHIDRINATO - TABLETA,100.0,40839,GRAVOL,50 mg,DIMENHIDRINATO,12
3,1.0278,456540.0,GRAVOL 50mg TAB x 100,DIMENHIDRINATO - TABLETA,100.0,40841,GRAVOL,50 mg,DIMENHIDRINATO,20
1,1.06,480084.0,GENTAGRAM 160mg x 2ml x 1 AMP - LUSA,GENTAMICINA AMPOLLA,1.0,56149,GENTAGRAM,160 mg/ 2 mL,GENTAMICINA,1
2,1.06,480084.0,GENTAGRAM 160mg x 2ml x 1 AMP - LUSA,GENTAMICINA AMPOLLA,1.0,60499,GENTAGRAM,160 mg/ 2 mL,GENTAMICINA,1
3,1.0215,480084.0,GENTAGRAM 160mg x 2ml x 1 AMP - LUSA,GENTAMICINA AMPOLLA,1.0,37898,GENTAGRAM,160 mg/ 2 mL,GENTAMICINA SULFATO,1
1,1.0,492647.0,ULCOGANT SUSP. FRASCO x 200 ml,SUCRALFATO,1.0,10994,ULCOGANT,1 g/ 5 mL,SUCRALFATO,1
2,1.0,492647.0,ULCOGANT SUSP. FRASCO x 200 ml,SUCRALFATO,1.0,40680,ULCOGANT,1 g/ 5 mL,SUCRALFATO,1
3,1.0,492647.0,ULCOGANT SUSP. FRASCO x 200 ml,SUCRALFATO,1.0,60999,ULCOGANT,1 g/ 5 mL,SUCRALFATO,1
1,0.8,493119.0,VOLTAREN EMULGEL 1% TUBO x 30gr,<NINGUNO>,1.0,50406,VOLTAREN EMULGEL,1 %,DICLOFENACO DIETILAMINA,1
2,0.8,493119.0,VOLTAREN EMULGEL 1% TUBO x 30gr,<NINGUNO>,1.0,50407,VOLTAREN EMULGEL,1 %,DICLOFENACO DIETILAMINA,1
3,0.8,493119.0,VOLTAREN EMULGEL 1% TUBO x 30gr,<NINGUNO>,1.0,50408,VOLTAREN EMULGEL,1 %,DICLOFENACO DIETILAMINA,1
1,1.0485,505933.0,DICLOXACILINA 500mg x 100 CAP - IQFARMA,DICLOXACILINA TABLETA,100.0,28125,DICLOXACILINA,500 mg,DICLOXACILINA SODICA MONOHIDRATO,100
2,1.0485,505933.0,DICLOXACILINA 500mg x 100 CAP - IQFARMA,DICLOXACILINA TABLETA,100.0,39909,DICLOXACILINA,500 mg,DICLOXACILINA SODICA MONOHIDRATO,100
3,1.0121,505933.0,DICLOXACILINA 500mg x 100 CAP - IQFARMA,DICLOXACILINA TABLETA,100.0,43786,DICLOXACILINA,250 mg,DICLOXACILINA SODICA MONOHIDRATO,100
1,1.0485,506077.0,DICLOXACILINA 500mg x 50 CAP - GENFAR,DICLOXACILINA TABLETA,50.0,37816,DICLOXACILINA,500 mg,DICLOXACILINA SODICA MONOHIDRATO,50
2,1.0485,506077.0,DICLOXACILINA 500mg x 50 CAP - GENFAR,DICLOXACILINA TABLETA,50.0,44222,DICLOXACILINA,500 mg,DICLOXACILINA SODICA MONOHIDRATO,50
3,0.9985,506077.0,DICLOXACILINA 500mg x 50 CAP - GENFAR,DICLOXACILINA TABLETA,50.0,28125,DICLOXACILINA,500 mg,DICLOXACILINA SODICA MONOHIDRATO,100
1,0.8409,511370.0,ALERGICAL SF JBE x 60ml,PSEUDOEFREDRINA JARABE,1.0,39843,ALERGICAL SF,2 mg + 30 mg/ 5 mL,CLORFENAMINA MALEATO + CLORHIDRATO DE PSEUDOEFEDRINA,1
2,0.8409,511370.0,ALERGICAL SF JBE x 60ml,PSEUDOEFREDRINA JARABE,1.0,41840,ALERGICAL SF,2 mg + 30 mg/ 5 mL,CLORFENAMINA MALEATO + CLORHIDRATO DE PSEUDOEFEDRINA,1
3,0.8409,511370.0,ALERGICAL SF JBE x 60ml,PSEUDOEFREDRINA JARABE,1.0,57243,ALERGICAL SF,2 mg + 30 mg/ 5 mL,CLORFENAMINA MALEATO + CLORHIDRATO DE PSEUDOEFEDRINA,1
1,0.9842,511805.0,MAGAL D SUSP. FCO. x 200ML,MAGALDRATO/SIMETICONA JARABE,1.0,61562,MAGAL D,(540 mg + 40 mg)/ 5 mL,MAGALDRATO + SIMETICONA,1
2,0.8674,511805.0,MAGAL D SUSP. FCO. x 200ML,MAGALDRATO/SIMETICONA JARABE,1.0,44492,MAGAL D,,DIMETICONA + MAGALDRATO,1
1,1.0364,516947.0,NAPROXENO 550mg TAB x 100 - INDUQUIMICA,NAPROXENO - TABLETA,100.0,38188,NAPROXENO,550 mg,NAPROXENO SODICO,100
2,0.9455,516947.0,NAPROXENO 550mg TAB x 100 - INDUQUIMICA,NAPROXENO - TABLETA,100.0,40343,NAPROXENO,500 mg,NAPROXENO,100
3,0.9455,516947.0,NAPROXENO 550mg TAB x 100 - INDUQUIMICA,NAPROXENO - TABLETA,100.0,52551,NAPROXENO,500 mg,NAPROXENO,100
1,0.8643,521812.0,RYNATAN TABS x 100,CLORFENAMINA TABLETA,100.0,9776,RYNATAN,,CLORFENAMINA TANATO + FENILEFRINA TANATO + MEPIRAMINA TANATO,100
2,0.8643,521812.0,RYNATAN TABS x 100,CLORFENAMINA TABLETA,100.0,38483,RYNATAN,,CLORFENAMINA TANATO + FENILEFRINA TANATO + MEPIRAMINA TANATO,100
3,0.8143,521812.0,RYNATAN TABS x 100,CLORFENAMINA TABLETA,100.0,38482,RYNATAN,,CLORFENAMINA TANATO + FENILEFRINA TANATO + MEPIRAMINA TANATO,30
1,0.9091,596147.0,DEXAMETASONA 4mg/2ml CJA x 100 AMP- PHARMAGEN,DEXAMETASONA AMPOLLA,100.0,37907,DEXAMETASONA,1 mg,DEXAMETASONA,100
2,0.9091,596147.0,DEXAMETASONA 4mg/2ml CJA x 100 AMP- PHARMAGEN,DEXAMETASONA AMPOLLA,100.0,38611,DEXAMETASONA,4 mg,DEXAMETASONA,100
3,0.9091,596147.0,DEXAMETASONA 4mg/2ml CJA x 100 AMP- PHARMAGEN,DEXAMETASONA AMPOLLA,100.0,42074,DEXAMETASONA,4 mg,DEXAMETASONA,100
1,0.9818,597475.0,KETOCONAZOL 200mg x 100 TAB - PORTUGAL,KETOCONAZOL TABLETA,100.0,6369,KETOCONAZOL,200 mg,KETOCONAZOL,100
2,0.9818,597475.0,KETOCONAZOL 200mg x 100 TAB - PORTUGAL,KETOCONAZOL TABLETA,100.0,39428,KETOCONAZOL,200 mg,KETOCONAZOL,100
3,0.9818,597475.0,KETOCONAZOL 200mg x 100 TAB - PORTUGAL,KETOCONAZOL TABLETA,100.0,40879,KETOCONAZOL,200 mg,KETOCONAZOL,100
1,1.0818,598268.0,PARACETAMOL 500mg x 100 TAB - PORTUGAL,PARACETAMOL 500MG.TABLETAS,100.0,42111,PARACETAMOL,500 mg,PARACETAMOL,100
2,1.0318,598268.0,PARACETAMOL 500mg x 100 TAB - PORTUGAL,PARACETAMOL 500MG.TABLETAS,100.0,43539,PARACETAMOL,500 mg,PARACETAMOL,30
3,0.9818,598268.0,PARACETAMOL 500mg x 100 TAB - PORTUGAL,PARACETAMOL 500MG.TABLETAS,100.0,36917,PARACETAMOL,500 mg,PARACETAMOL,100
1,1.0818,618219.0,KETOPROFENO 100mg x 30 TAB - GEN FAR,KETOPROFENO - TABLETA,30.0,39408,KETOPROFENO,100 mg,KETOPROFENO,30
2,1.0818,618219.0,KETOPROFENO 100mg x 30 TAB - GEN FAR,KETOPROFENO - TABLETA,30.0,58722,KETOPROFENO,100 mg,KETOPROFENO,30
3,1.0318,618219.0,KETOPROFENO 100mg x 30 TAB - GEN FAR,KETOPROFENO - TABLETA,30.0,38637,KETOPROFENO,100 mg,KETOPROFENO,25
1,0.9917,618433.0,KETOROLACO 30mg IM/IV x 5 AMP - GENFAR,KETOROLACO - AMPOLLA,5.0,40138,KETOROLACO,30 mg/ mL,KETOROLACO TROMETAMOL,5
2,0.9917,618433.0,KETOROLACO 30mg IM/IV x 5 AMP - GENFAR,KETOROLACO - AMPOLLA,5.0,59417,KETOROLACO,30 mg/ mL,KETOROLACO TROMETAMOL,5
3,0.9417,618433.0,KETOROLACO 30mg IM/IV x 5 AMP - GENFAR,KETOROLACO - AMPOLLA,5.0,58190,KETOROLACO,30 mg/ mL,KETOROLACO TROMETAMOL,10
1,0.95,619012.0,METRONIDAZOL 250mg SUSP x 60ml - PORTUGAL,METRONIDAZOL JBE,12.0,42114,METRONIDAZOL,500 mg,METRONIDAZOL,100
2,0.9476,619012.0,METRONIDAZOL 250mg SUSP x 60ml - PORTUGAL,METRONIDAZOL JBE,12.0,45015,METRONIDAZOL,125 mg/ 5 mL,METRONIDAZOL BENZOATO,1
3,0.8717,619012.0,METRONIDAZOL 250mg SUSP x 60ml - PORTUGAL,METRONIDAZOL JBE,12.0,37206,METRONIDAZOL,500 mg/ 100 mL,METRONIDAZOL,20
1,1.0,619119.0,METRONIDAZOL 125mg SUSP x 120ml - GEN FAR,METRONIDAZOL JBE,1.0,38396,METRONIDAZOL,500 mg/ 100 mL,METRONIDAZOL,1
2,0.9734,619119.0,METRONIDAZOL 125mg SUSP x 120ml - GEN FAR,METRONIDAZOL JBE,1.0,45015,METRONIDAZOL,125 mg/ 5 mL,METRONIDAZOL BENZOATO,1
3,0.9441,619119.0,METRONIDAZOL 125mg SUSP x 120ml - GEN FAR,METRONIDAZOL JBE,1.0,7455,METRONIDAZOL,500 mg,METRONIDAZOL,100
1,1.0361,627647.0,HANALGEZE 10mg x 50 TAB,KETOROLACO - TABLETA,50.0,44649,HANALGEZE,10 mg,KETOROLACO TROMETAMINA,50
2,1.0361,627647.0,HANALGEZE 10mg x 50 TAB,KETOROLACO - TABLETA,50.0,61730,HANALGEZE,10 mg,KETOROLACO TROMETAMINA,50
3,0.944,627647.0,HANALGEZE 10mg x 50 TAB,KETOROLACO - TABLETA,50.0,31492,HANALGEZE,60 mg/ 2 mL,KETOROLACO TROMETAMINA,50
1,0.9726,627968.0,HANALGEZE INY 60mg x 1 AMP,KETOROLACO - AMPOLLA,1.0,31488,HANALGEZE,60 mg/ 2 mL,KETOROLACO TROMETAMINA,1
2,0.9417,627968.0,HANALGEZE INY 60mg x 1 AMP,KETOROLACO - AMPOLLA,1.0,44649,HANALGEZE,10 mg,KETOROLACO TROMETAMINA,50
3,0.9417,627968.0,HANALGEZE INY 60mg x 1 AMP,KETOROLACO - AMPOLLA,1.0,61730,HANALGEZE,10 mg,KETOROLACO TROMETAMINA,50
1,1.1,777047.0,LIDOCAINA 5% UNGUENTO x 10gr - LUSA,LIDOCAINA AMPOLLA,1.0,49521,LIDOCAINA,5 %,LIDOCAINA,1
2,0.8879,777047.0,LIDOCAINA 5% UNGUENTO x 10gr - LUSA,LIDOCAINA AMPOLLA,1.0,38517,LIDOCAINA,2 % (Sin Preservantes),LIDOCAINA CLORHIDRATO,1
3,0.8379,777047.0,LIDOCAINA 5% UNGUENTO x 10gr - LUSA,LIDOCAINA AMPOLLA,1.0,37155,LIDOCAINA,2 % (Sin Preservantes),LIDOCAINA CLORHIDRATO,25
1,0.9643,802933.0,FERANIN JBE 100 ML,HIERRO POLIMALTOSADO,1.0,56056,FERANIN,100 mg/ 5 mL,HIERRO (III) POLIMALTOSA,1
2,0.9643,802933.0,FERANIN JBE 100 ML,HIERRO POLIMALTOSADO,1.0,58870,FERANIN,100 mg/ 5 mL,HIERRO (III) POLIMALTOSA,1
3,0.9167,802933.0,FERANIN JBE 100 ML,HIERRO POLIMALTOSADO,1.0,54496,FERANIN,100 mg,COMPLEJO DE HIDROXIDO FERRICO [HIERRO (III)] POLIMALTOSADO,30
1,0.9865,844868.0,GENTAMICINA 160mg x 1 AMP - GEN FAR,GENTAMICINA AMPOLLA,1.0,40135,GENTAMICINA,160 mg/ 2 mL,GENTAMICINA SULFATO,1
2,0.9365,844868.0,GENTAMICINA 160mg x 1 AMP - GEN FAR,GENTAMICINA AMPOLLA,1.0,56276,GENTAMICINA,160 mg/ 2 mL,GENTAMICINA SULFATO,10
3,0.8865,844868.0,GENTAMICINA 160mg x 1 AMP - GEN FAR,GENTAMICINA AMPOLLA,1.0,45263,GENTAMICINA,160 mg/ 2 mL,GENTAMICINA SULFATO,1
1,0.85,845126.0,PANADOL ANTIGRIPAL NF x 50 SOBRESX2,PARACETAMOL 500MG.TABLETAS,50.0,54413,PANADOL,500 mg,PARACETAMOL,52
2,0.85,845126.0,PANADOL ANTIGRIPAL NF x 50 SOBRESX2,PARACETAMOL 500MG.TABLETAS,50.0,55728,PANADOL,100 mg/ mL,PARACETAMOL,1
3,0.85,845126.0,PANADOL ANTIGRIPAL NF x 50 SOBRESX2,PARACETAMOL 500MG.TABLETAS,50.0,56314,PANADOL,80 mg,PARACETAMOL,100
1,0.8006,873240.0,SALBUTAMOL 2mg x 120ml JBE PORTUGAL,SALBUTAMOL JARABE,12.0,37684,SALBUTAMOL,4 mg,SALBUTAMOL SULFATO,100
2,0.8006,873240.0,SALBUTAMOL 2mg x 120ml JBE PORTUGAL,SALBUTAMOL JARABE,12.0,40062,SALBUTAMOL,4 mg,SALBUTAMOL SULFATO,1000
3,0.8006,873240.0,SALBUTAMOL 2mg x 120ml JBE PORTUGAL,SALBUTAMOL JARABE,12.0,40754,SALBUTAMOL,4 mg,SALBUTAMOL SULFATO,100
1,0.8374,889289.0,KETOPROFENO 100mg/ml IM x 6 AMP - GEN FAR,<NINGUNO>,6.0,38637,KETOPROFENO,100 mg,KETOPROFENO,25
2,0.8374,889289.0,KETOPROFENO 100mg/ml IM x 6 AMP - GEN FAR,<NINGUNO>,6.0,39408,KETOPROFENO,100 mg,KETOPROFENO,30
3,0.8374,889289.0,KETOPROFENO 100mg/ml IM x 6 AMP - GEN FAR,<NINGUNO>,6.0,39446,KETOPROFENO,100 mg,KETOPROFENO,10
